|education|educational_institution:|m|06jk5_	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|0cwx_	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|017v3q	|education|field_of_study:|m|02822	1
|education|educational_institution:|m|05x_5	|education|field_of_study:|m|036hv	1
|education|educational_institution:|m|0bx8pn	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|01g7_r	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|02l1fn	|education|field_of_study:|m|02_7t	1
|education|educational_institution:|m|01lhdt	|education|field_of_study:|m|05qjt	1
|education|educational_institution:|m|0j_sncb	|education|field_of_study:|m|0_jm	1
|education|educational_institution:|m|02j04_	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|0d07s	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|03ksy	|education|field_of_study:|m|05qjt	1
|education|educational_institution:|m|01t0dy	|education|field_of_study:|m|05qjt	1
|education|educational_institution:|m|01r3w7	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|0gjv_	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|01_qgp	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|01_qgp	|education|field_of_study:|m|04gb7	1
|education|educational_institution:|m|01bk1y	|education|field_of_study:|m|01lj9	1
|education|educational_institution:|m|01qd_r	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|01jt2w	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|01r3y2	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|01qd_r	|education|field_of_study:|m|06mnr	1
|education|educational_institution:|m|02nvg1	|education|field_of_study:|m|04_tv	1
|education|educational_institution:|m|0gl6f	|education|field_of_study:|m|04gb7	1
|education|educational_institution:|m|0k9wp	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|01g6l8	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|06fq2	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|0c5x_	|education|field_of_study:|m|037mh8	1
|education|educational_institution:|m|01rtm4	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|0bx8pn	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|021996	|education|field_of_study:|m|06ms6	1
|education|educational_institution:|m|01hx2t	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|0cwx_	|education|field_of_study:|m|04x_3	1
|education|educational_institution:|m|0kw4j	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|026ssfj	|education|field_of_study:|m|02_7t	1
|education|educational_institution:|m|01lnyf	|education|field_of_study:|m|05lls	1
|education|educational_institution:|m|07vhb	|education|field_of_study:|m|05qjt	1
|education|educational_institution:|m|01wv24	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|02j04_	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|02fy0z	|education|field_of_study:|m|037mh8	1
|education|educational_institution:|m|02ln0f	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|017cy9	|education|field_of_study:|m|05qjt	1
|education|educational_institution:|m|018m5q	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|017z88	|education|field_of_study:|m|04rlf	1
|education|educational_institution:|m|0f1nl	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|01p5xy	|education|field_of_study:|m|04g7x	1
|education|educational_institution:|m|017j69	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|037njl	|education|field_of_study:|m|01lj9	1
|education|educational_institution:|m|01vg0s	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|015y3j	|education|field_of_study:|m|01zc2w	1
|education|educational_institution:|m|07tg4	|education|field_of_study:|m|01lj9	1
|education|educational_institution:|m|065y4w7	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|07vhb	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|0jpn8	|education|field_of_study:|m|0db86	1
|education|educational_institution:|m|07wjk	|education|field_of_study:|m|0l5mz	1
|education|educational_institution:|m|08qnnv	|education|field_of_study:|m|040p_q	1
|education|educational_institution:|m|06182p	|education|field_of_study:|m|0w7c	1
|education|educational_institution:|m|07tjf	|education|field_of_study:|m|04sh3	1
|education|educational_institution:|m|06fq2	|education|field_of_study:|m|04x_3	1
|education|educational_institution:|m|02gr81	|education|field_of_study:|m|02_7t	1
|education|educational_institution:|m|01qgr3	|education|field_of_study:|m|0193x	1
|education|educational_institution:|m|01dyk8	|education|field_of_study:|m|03nfmq	1
|education|educational_institution:|m|0ks67	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|03ksy	|education|field_of_study:|m|04g51	1
|education|educational_institution:|m|07t90	|education|field_of_study:|m|06ms6	1
|education|educational_institution:|m|02fgdx	|education|field_of_study:|m|06mnr	1
|education|educational_institution:|m|0gl5_	|education|field_of_study:|m|02_7t	1
|education|educational_institution:|m|07vyf	|education|field_of_study:|m|0g4gr	1
|education|educational_institution:|m|086xm	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|039d4	|education|field_of_study:|m|06q83	1
|education|educational_institution:|m|052nd	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|0cwx_	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|08815	|education|field_of_study:|m|03qsdpk	1
|education|educational_institution:|m|0lfgr	|education|field_of_study:|m|037mh8	1
|education|educational_institution:|m|052nd	|education|field_of_study:|m|04gb7	1
|education|educational_institution:|m|031n5b	|education|field_of_study:|m|04rlf	1
|education|educational_institution:|m|07vht	|education|field_of_study:|m|0fdys	1
|education|educational_institution:|m|01nm8w	|education|field_of_study:|m|04g7x	1
|education|educational_institution:|m|04ftdq	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|02l424	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|03x83_	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|03ksy	|education|field_of_study:|m|0h5k	1
|education|educational_institution:|m|0cwx_	|education|field_of_study:|m|06mnr	1
|education|educational_institution:|m|01mpwj	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|0187nd	|education|field_of_study:|m|0g4gr	1
|education|educational_institution:|m|01k2wn	|education|field_of_study:|m|02vxn	1
|education|educational_institution:|m|02zd460	|education|field_of_study:|m|02ky346	1
|education|educational_institution:|m|0pmcz	|education|field_of_study:|m|04gb7	1
|education|educational_institution:|m|01w3v	|education|field_of_study:|m|036hv	1
|education|educational_institution:|m|01q0kg	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|02s8qk	|education|field_of_study:|m|05qjt	1
|education|educational_institution:|m|02zd460	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|01_k7f	|education|field_of_study:|m|041y2	1
|education|educational_institution:|m|021996	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|049dk	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|0gl6x	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|01s0_f	|education|field_of_study:|m|01lj9	1
|education|educational_institution:|m|07wrz	|education|field_of_study:|m|06ms6	1
|education|educational_institution:|m|031hxk	|education|field_of_study:|m|02_7t	1
|education|educational_institution:|m|0ks67	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|08815	|education|field_of_study:|m|01zc2w	1
|education|educational_institution:|m|01jswq	|education|field_of_study:|m|01bt59	1
|education|educational_institution:|m|07tds	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|01y17m	|education|field_of_study:|m|04_tv	1
|education|educational_institution:|m|02fy0z	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|017cy9	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|09f2j	|education|field_of_study:|m|0fdys	1
|education|educational_institution:|m|02zd460	|education|field_of_study:|m|04jq2	1
|education|educational_institution:|m|078bz	|education|field_of_study:|m|0557q	1
|education|educational_institution:|m|02zd460	|education|field_of_study:|m|01jzxy	1
|education|educational_institution:|m|05krk	|education|field_of_study:|m|05qjt	1
|education|educational_institution:|m|01s0_f	|education|field_of_study:|m|02stgt	1
|education|educational_institution:|m|0ymff	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|01w5m	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|01jpqb	|education|field_of_study:|m|01r4k	1
|education|educational_institution:|m|09f2j	|education|field_of_study:|m|03qsdpk	1
|education|educational_institution:|m|07szy	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|07w0v	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|01p79b	|education|field_of_study:|m|037mh8	1
|education|educational_institution:|m|01csqg	|education|field_of_study:|m|04x_3	1
|education|educational_institution:|m|07tg4	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|07szy	|education|field_of_study:|m|01bt59	1
|education|educational_institution:|m|04rkkv	|education|field_of_study:|m|05qjc	1
|education|educational_institution:|m|04rwx	|education|field_of_study:|m|0db86	1
|education|educational_institution:|m|0g8rj	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|017zq0	|education|field_of_study:|m|02822	1
|education|educational_institution:|m|03fgm	|education|field_of_study:|m|037mh8	1
|education|educational_institution:|m|07vjm	|education|field_of_study:|m|03r8gp	1
|education|educational_institution:|m|02yxjs	|education|field_of_study:|m|04_tv	1
|education|educational_institution:|m|04hgpt	|education|field_of_study:|m|01zc2w	1
|education|educational_institution:|m|017j69	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|01_r9k	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|02sjgpq	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|07vk2	|education|field_of_study:|m|03nfmq	1
|education|educational_institution:|m|065y4w7	|education|field_of_study:|m|0db86	1
|education|educational_institution:|m|078bz	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|02mzg9	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|01ljpm	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|080z7	|education|field_of_study:|m|04gb7	1
|education|educational_institution:|m|012vwb	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|027mdh	|education|field_of_study:|m|02_7t	1
|education|educational_institution:|m|09kvv	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|01yqqv	|education|field_of_study:|m|0_jm	1
|education|educational_institution:|m|017cy9	|education|field_of_study:|m|04jq2	1
|education|educational_institution:|m|0473m9	|education|field_of_study:|m|0mg1w	1
|education|educational_institution:|m|01k2wn	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|01mpwj	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|0trv	|education|field_of_study:|m|041y2	1
|education|educational_institution:|m|01f1r4	|education|field_of_study:|m|0fdys	1
|education|educational_institution:|m|04rwx	|education|field_of_study:|m|01lj9	1
|education|educational_institution:|m|01f1r4	|education|field_of_study:|m|03qsdpk	1
|education|educational_institution:|m|05mv4	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|0f1nl	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|02l1fn	|education|field_of_study:|m|0_jm	1
|education|educational_institution:|m|02sjgpq	|education|field_of_study:|m|01lj9	1
|education|educational_institution:|m|01jpyb	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|013807	|education|field_of_study:|m|04_tv	1
|education|educational_institution:|m|03hdz8	|education|field_of_study:|m|04g51	1
|education|educational_institution:|m|09f2j	|education|field_of_study:|m|05b6c	1
|education|educational_institution:|m|03hpkp	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|01w5m	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|01k3s2	|education|field_of_study:|m|0mg1w	1
|education|educational_institution:|m|0dzst	|education|field_of_study:|m|04x_3	1
|education|educational_institution:|m|03ksy	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|016wyn	|education|field_of_study:|m|05qjt	1
|education|educational_institution:|m|014zws	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|037q2p	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|01q460	|education|field_of_study:|m|01r4k	1
|education|educational_institution:|m|0c5x_	|education|field_of_study:|m|06n6p	1
|education|educational_institution:|m|07tg4	|education|field_of_study:|m|01lhy	1
|education|educational_institution:|m|0dzst	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|01dzg0	|education|field_of_study:|m|02_7t	1
|education|educational_institution:|m|02bqy	|education|field_of_study:|m|05qt0	1
|education|educational_institution:|m|04rwx	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|07w0v	|education|field_of_study:|m|0mkz	1
|education|educational_institution:|m|03ksy	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|0kz2w	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|01jsk6	|education|field_of_study:|m|04_tv	1
|education|educational_institution:|m|01t0dy	|education|field_of_study:|m|064_8sq	1
|education|educational_institution:|m|01qgr3	|education|field_of_study:|m|04x_3	1
|education|educational_institution:|m|03v6t	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|0ghvb	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|06bw5	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|086xm	|education|field_of_study:|m|037mh8	1
|education|educational_institution:|m|01l8t8	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|0187nd	|education|field_of_study:|m|01lj9	1
|education|educational_institution:|m|01w3v	|education|field_of_study:|m|0193x	1
|education|educational_institution:|m|01ky7c	|education|field_of_study:|m|03qsdpk	1
|education|educational_institution:|m|01xysf	|education|field_of_study:|m|01bt59	1
|education|educational_institution:|m|02sjgpq	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|07tgn	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|01nkcn	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|01f1r4	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|01w3v	|education|field_of_study:|m|04g7x	1
|education|educational_institution:|m|027ybp	|education|field_of_study:|m|01bt59	1
|education|educational_institution:|m|06rjp	|education|field_of_study:|m|04gb7	1
|education|educational_institution:|m|01rr31	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|01wv24	|education|field_of_study:|m|0fdys	1
|education|educational_institution:|m|01j_9c	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|07vyf	|education|field_of_study:|m|0h5k	1
|education|educational_institution:|m|014d4v	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|02x9cv	|education|field_of_study:|m|05r79	1
|education|educational_institution:|m|01q8hj	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|0bwfn	|education|field_of_study:|m|02vxn	1
|education|educational_institution:|m|01tzfz	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|0dzst	|education|field_of_study:|m|03qsdpk	1
|education|educational_institution:|m|04rkkv	|education|field_of_study:|m|0w7c	1
|education|educational_institution:|m|07vyf	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|01mpwj	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|01w5m	|education|field_of_study:|m|023907r	1
|education|educational_institution:|m|014xf6	|education|field_of_study:|m|04x_3	1
|education|educational_institution:|m|06pwq	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|01hc1j	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|0dzst	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|0gdm1	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|01pl14	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|02grjf	|education|field_of_study:|m|0fdys	1
|education|educational_institution:|m|0lwyk	|education|field_of_study:|m|01lhf	1
|education|educational_institution:|m|012mzw	|education|field_of_study:|m|03nfmq	1
|education|educational_institution:|m|01q7q2	|education|field_of_study:|m|03qsdpk	1
|education|educational_institution:|m|026vcc	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|078bz	|education|field_of_study:|m|0w7c	1
|education|educational_institution:|m|01jq0j	|education|field_of_study:|m|0g4gr	1
|education|educational_institution:|m|01mpwj	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|02l424	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|01j_cy	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|015cz0	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|0trv	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|02zd460	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|037q2p	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|0pspl	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|0c5x_	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|07tgn	|education|field_of_study:|m|01zc2w	1
|education|educational_institution:|m|06pwq	|education|field_of_study:|m|04g7x	1
|education|educational_institution:|m|01dbns	|education|field_of_study:|m|04sh3	1
|education|educational_institution:|m|0bthb	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|05qgd9	|education|field_of_study:|m|04gb7	1
|education|educational_institution:|m|01_f90	|education|field_of_study:|m|01400v	1
|education|educational_institution:|m|01rc6f	|education|field_of_study:|m|01bt59	1
|education|educational_institution:|m|012vwb	|education|field_of_study:|m|0g4gr	1
|education|educational_institution:|m|07vjm	|education|field_of_study:|m|0pf2	1
|education|educational_institution:|m|02zd2b	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|0gdm1	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|02h659	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|0m4yg	|education|field_of_study:|m|0w7c	1
|education|educational_institution:|m|01jsk6	|education|field_of_study:|m|0g4gr	1
|education|educational_institution:|m|02482c	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|01k2wn	|education|field_of_study:|m|0fdys	1
|education|educational_institution:|m|02bqy	|education|field_of_study:|m|0193x	1
|education|educational_institution:|m|07w0v	|education|field_of_study:|m|02jfc	1
|education|educational_institution:|m|05mv4	|education|field_of_study:|m|037mh8	1
|education|educational_institution:|m|0pspl	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|08815	|education|field_of_study:|m|064_8sq	1
|education|educational_institution:|m|035gt8	|education|field_of_study:|m|09s1f	1
|education|educational_institution:|m|015cz0	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|04jhp	|education|field_of_study:|m|04sh3	1
|education|educational_institution:|m|04ftdq	|education|field_of_study:|m|04x_3	1
|education|educational_institution:|m|07wjk	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|0dzst	|education|field_of_study:|m|06ms6	1
|education|educational_institution:|m|02_cx_	|education|field_of_study:|m|05fh2	1
|education|educational_institution:|m|01qd_r	|education|field_of_study:|m|03_9r	1
|education|educational_institution:|m|0gl6x	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|015nl4	|education|field_of_study:|m|0mg1w	1
|education|educational_institution:|m|041pnt	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|01n6r0	|education|field_of_study:|m|0_jm	1
|education|educational_institution:|m|08815	|education|field_of_study:|m|01lhy	1
|education|educational_institution:|m|016ndm	|education|field_of_study:|m|04gb7	1
|education|educational_institution:|m|06pwq	|education|field_of_study:|m|01jzxy	1
|education|educational_institution:|m|025v3k	|education|field_of_study:|m|0_jm	1
|education|educational_institution:|m|01csqg	|education|field_of_study:|m|036hv	1
|education|educational_institution:|m|021q2j	|education|field_of_study:|m|04x_3	1
|education|educational_institution:|m|02s8qk	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|034q81	|education|field_of_study:|m|07cj3	1
|education|educational_institution:|m|014xf6	|education|field_of_study:|m|05qjt	1
|education|educational_institution:|m|05mv4	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|0hsb3	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|02dj3	|education|field_of_study:|m|0g4gr	1
|education|educational_institution:|m|01k2wn	|education|field_of_study:|m|01zc2w	1
|education|educational_institution:|m|07tds	|education|field_of_study:|m|0fdys	1
|education|educational_institution:|m|01cwdk	|education|field_of_study:|m|01r4k	1
|education|educational_institution:|m|01jpyb	|education|field_of_study:|m|02ky346	1
|education|educational_institution:|m|0bsnm	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|0160nk	|education|field_of_study:|m|01r4k	1
|education|educational_institution:|m|027ybp	|education|field_of_study:|m|0w7s	1
|education|educational_institution:|m|02zd460	|education|field_of_study:|m|02cm61	1
|education|educational_institution:|m|01bvw5	|education|field_of_study:|m|0l5mz	1
|education|educational_institution:|m|013807	|education|field_of_study:|m|0jjw	1
|education|educational_institution:|m|0yl_3	|education|field_of_study:|m|0l5mz	1
|education|educational_institution:|m|02cbvn	|education|field_of_study:|m|01lj9	1
|education|educational_institution:|m|03qdm	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|0dplh	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|07tlg	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|05zl0	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|01nnsv	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|01kvrz	|education|field_of_study:|m|02h40lc	1
|education|educational_institution:|m|01j_9c	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|0438f	|education|field_of_study:|m|02_7t	1
|education|educational_institution:|m|01mpwj	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|01w3v	|education|field_of_study:|m|06ms6	1
|education|educational_institution:|m|017y6l	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|01y888	|education|field_of_study:|m|062z7	1
|education|educational_institution:|m|03v6t	|education|field_of_study:|m|0l5mz	1
|education|educational_institution:|m|0k__z	|education|field_of_study:|m|02822	1
|education|educational_institution:|m|01c57n	|education|field_of_study:|m|05qt0	1
|education|educational_institution:|m|03v6t	|education|field_of_study:|m|02ky346	1
|education|educational_institution:|m|0ym8f	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|049dk	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|01nnsv	|education|field_of_study:|m|02cm61	1
|education|educational_institution:|m|02dj3	|education|field_of_study:|m|02stgt	1
|education|educational_institution:|m|07w3r	|education|field_of_study:|m|037mh8	1
|education|educational_institution:|m|0k__z	|education|field_of_study:|m|04_tv	1
|education|educational_institution:|m|02dq8f	|education|field_of_study:|m|04rjg	1
|education|educational_institution:|m|01g6l8	|education|field_of_study:|m|01mkq	1
|education|educational_institution:|m|07w0v	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|07wrz	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|01q8hj	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|05bnq8	|education|field_of_study:|m|03nfmq	1
|education|educational_institution:|m|0jkhr	|education|field_of_study:|m|06mnr	1
|education|educational_institution:|m|0187nd	|education|field_of_study:|m|02_7t	1
|education|educational_institution:|m|06rkfs	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|050xpd	|education|field_of_study:|m|0g26h	1
|education|educational_institution:|m|01cf5	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|09f2j	|education|field_of_study:|m|01540	1
|education|educational_institution:|m|05zjtn4	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|07tk7	|education|field_of_study:|m|04gb7	1
|education|educational_institution:|m|027xx3	|education|field_of_study:|m|05qfh	1
|education|educational_institution:|m|05zl0	|education|field_of_study:|m|03g3w	1
|education|educational_institution:|m|012fvq	|education|field_of_study:|m|02j62	1
|education|educational_institution:|m|02hp70	|education|field_of_study:|m|03qsdpk	1
|education|educational_institution:|m|03v6t	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|03ksy	|education|field_of_study:|m|0193x	1
|education|educational_institution:|m|017j69	|education|field_of_study:|m|01lhf	1
|education|educational_institution:|m|07t90	|education|field_of_study:|m|0g4gr	1
|education|educational_institution:|m|01l8t8	|education|field_of_study:|m|037mh8	1
|education|educational_institution:|m|01csqg	|education|field_of_study:|m|02lp1	1
|education|educational_institution:|m|0373qt	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|01bk1y	|education|field_of_study:|m|01tbp	1
|education|educational_institution:|m|015q1n	|education|field_of_study:|m|036hv	1
|education|educational_institution:|m|07wlf	|education|field_of_study:|m|02j62	1
